node,prr_parent(last),prr_sender(last),prr_all_nei_avg,ul_sent,ul_recv,ul_attempts,ul_sent_count,PDR_UL(%),PDR_UL_attempts(%),PDR_UL_sent(%),ul_received,dl_sent,dl_recv,dl_attempts,dl_sent_count,PDR_DL(%),PDR_DL_attempts(%),PDR_DL_sent(%),PDR_DL_CSV_last(%),dl_received,UL_delay_samples,UL_delay_ticks_avg,UL_delay_ms_avg,DL_delay_samples,DL_delay_ticks_avg,DL_delay_ms_avg
02:00,8.45,99.15,63.89,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,8.45,1,118,33.32,260.33,6,0.0,0.0
03:00,8.45,99.15,65.33,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,8.45,1,118,63.02,492.32,6,0.0,0.0
04:00,8.45,99.15,64.62,119,118,119,119,99.16,99.16,99.16,1,6,6,6,6,100.0,100.0,100.0,8.45,1,118,67.45,526.95,6,0.0,0.0
05:00,8.77,98.3,65.83,119,117,119,119,98.32,98.32,98.32,1,6,6,6,6,100.0,100.0,100.0,8.77,1,117,61.38,479.57,6,0.0,0.0
06:00,8.77,100.0,66.53,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,17.35,135.57,5,0.0,0.0
07:00,8.77,100.0,67.04,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,84.28,658.42,5,0.0,0.0
08:00,8.77,100.0,67.31,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,0.0,0.0,5,52.2,407.81
09:00,8.77,100.0,68.0,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,61.8,482.8,5,0.0,0.0
10:00,8.77,100.0,68.13,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,0.25,1.97,5,18.2,142.19
11:00,8.77,100.0,68.68,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,0.0,0.0,5,29.4,229.69
12:00,8.77,100.0,68.97,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,0.07,0.53,5,32.0,250.0
13:00,8.77,99.15,69.09,119,118,119,119,99.16,99.16,99.16,1,5,5,5,5,100.0,100.0,100.0,8.77,1,118,24.09,188.23,5,7.0,54.69
14:00,8.77,100.0,69.82,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,17.0,132.81,5,11.0,85.94
15:00,8.77,100.0,70.4,119,119,119,119,100.0,100.0,100.0,1,5,5,5,5,100.0,100.0,100.0,8.77,1,119,65.08,508.47,5,0.0,0.0
